north,north_west,north_east,south,west,east,action,lap
57,36,98,75,30,43,accelerate+rotRight,11
56,36,98,74,30,43,accelerate+rotRight,11
57,36,100,72,29,42,accelerate+rotRight,11
57,36,100,71,28,42,accelerate+rotRight,11
57,36,100,71,28,42,accelerate+rotRight,11
57,36,100,71,28,43,accelerate+rotRight,11
58,35,100,70,27,43,accelerate+rotRight,11
58,36,100,68,28,43,accelerate+rotRight,11
59,35,100,67,27,43,accelerate+rotRight,11
61,36,100,67,28,42,accelerate+rotRight,11
64,37,100,64,27,42,accelerate+rotRight,11
66,38,100,62,29,42,accelerate+rotRight,11
66,38,100,62,29,42,accelerate+rotRight,11
68,39,100,60,28,42,accelerate+rotRight,11
71,40,100,59,28,43,accelerate+rotRight,11
72,40,100,59,28,43,accelerate+rotRight,11
77,42,100,57,29,43,accelerate+rotRight,11
85,44,100,56,29,43,accelerate+rotRight,11
94,45,100,54,29,45,accelerate+rotRight,11
100,48,100,54,30,44,accelerate+rotRight,11
100,49,95,52,31,47,accelerate+rotRight,11
100,49,85,53,32,48,accelerate+rotRight,11
100,52,75,52,32,49,accelerate+rotRight,11
100,55,65,51,33,100,accelerate+rotRight,11
100,58,59,52,35,100,accelerate+rotRight,11
100,56,61,54,35,100,accelerate,11
100,56,61,56,35,44,accelerate,11
100,56,61,58,36,39,accelerate,11
100,56,61,60,37,38,accelerate,11
100,56,61,62,37,36,accelerate,11
100,55,63,64,37,36,accelerate,11
100,55,63,67,37,34,accelerate,11
100,55,63,69,38,34,accelerate,11
100,55,63,72,38,33,accelerate,11
100,57,60,71,37,34,accelerate+rotRight,11
100,61,55,72,37,33,accelerate+rotRight,11
100,69,49,71,38,33,accelerate+rotRight,11
100,69,49,73,38,33,accelerate,11
100,69,49,75,38,33,accelerate,11
100,69,49,78,38,33,accelerate,11
100,69,49,81,38,33,accelerate,11
100,71,48,85,39,32,accelerate,11
100,71,48,87,39,32,accelerate,11
100,71,48,90,39,32,accelerate,11
100,71,48,93,39,32,accelerate,11
100,71,48,97,39,32,accelerate,11
100,72,46,100,40,31,accelerate,11
100,72,46,100,40,31,accelerate,11
100,72,46,100,40,31,accelerate,11
100,72,46,100,40,31,accelerate,11
100,74,45,100,41,30,accelerate,11
100,74,45,100,41,30,accelerate,11
100,74,45,100,41,30,accelerate,11
100,76,43,100,42,29,accelerate,11
100,76,43,100,42,29,accelerate,11
100,76,43,100,42,29,accelerate,11
100,57,59,100,35,35,none,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,57,59,100,35,35,accelerate,15
100,61,59,100,35,35,accelerate,15
100,100,59,100,35,35,accelerate,15
100,100,59,100,35,35,accelerate,15
100,100,57,100,35,35,accelerate,15
97,100,55,100,35,35,accelerate,15
93,100,55,100,35,35,accelerate,15
89,100,54,100,35,35,accelerate,15
85,100,52,100,35,35,accelerate,15
87,100,54,100,34,37,accelerate+rotLeft,15
87,100,54,100,34,37,accelerate+rotLeft,15
86,100,56,100,33,38,accelerate+rotLeft,15
87,100,57,100,32,40,accelerate+rotLeft,15
88,100,57,100,32,40,accelerate+rotLeft,15
89,100,58,100,31,41,accelerate+rotLeft,15
87,100,59,96,31,42,accelerate+rotLeft,15
87,100,58,91,29,43,accelerate+rotLeft,15
88,100,59,85,28,43,accelerate+rotLeft,15
89,100,61,80,28,44,accelerate+rotLeft,15
89,100,60,78,27,45,accelerate+rotLeft,15
91,100,60,75,27,45,accelerate+rotLeft,15
95,100,62,75,25,46,accelerate+rotLeft,15
100,100,63,74,23,47,accelerate+rotLeft,15
96,100,61,77,23,47,accelerate,15
93,100,59,80,23,47,accelerate,15
90,100,56,84,23,47,accelerate,15
85,100,53,88,25,46,accelerate,15
82,100,52,92,26,46,accelerate,15
78,100,50,96,27,46,accelerate,15
79,100,48,96,30,44,accelerate+rotLeft,15
82,100,47,96,31,44,accelerate+rotLeft,15
90,100,47,97,31,44,accelerate+rotLeft,15
93,100,46,98,32,42,accelerate+rotLeft,15
100,100,46,98,33,41,accelerate+rotLeft,15
100,100,47,97,33,39,accelerate+rotLeft,15
100,100,48,97,34,39,accelerate+rotLeft,15
100,100,49,96,34,37,accelerate+rotLeft,15
100,71,52,96,34,37,accelerate+rotLeft,15
100,100,50,99,35,36,accelerate,15
100,100,50,100,35,36,accelerate,15
100,100,49,100,36,35,accelerate,15
100,100,52,100,36,35,accelerate+rotLeft,15
100,66,57,100,36,34,accelerate+rotLeft,15
100,57,61,100,36,35,accelerate+rotLeft,15
100,52,65,99,36,35,accelerate+rotLeft,15
100,54,64,100,35,36,accelerate,15
100,100,63,100,35,36,accelerate,15
100,100,63,100,34,37,accelerate,15
98,100,60,100,34,37,accelerate,15
99,100,60,100,33,38,accelerate+rotLeft,15
99,100,62,100,32,40,accelerate+rotLeft,15
99,100,62,100,32,41,accelerate+rotLeft,15
99,100,66,100,32,42,accelerate+rotLeft,15
95,100,63,100,29,44,accelerate,15
92,100,62,100,28,45,accelerate,15
87,100,62,100,26,45,accelerate,15
83,100,59,100,26,45,accelerate,15
79,100,57,100,25,45,accelerate,15
75,100,55,100,26,45,accelerate,15
74,100,54,100,25,46,accelerate+rotLeft,15
73,100,53,100,26,45,accelerate+rotLeft,15
71,100,51,100,27,43,accelerate+rotLeft,15
70,100,52,100,27,44,accelerate+rotLeft,15
69,100,50,96,28,43,accelerate+rotLeft,15
69,100,50,93,28,44,accelerate+rotLeft,15
70,100,48,91,29,43,accelerate+rotLeft,15
71,100,47,91,30,44,accelerate+rotLeft,15
70,100,45,89,31,42,accelerate+rotLeft,15
74,100,45,88,32,40,accelerate+rotLeft,15
78,100,44,88,32,40,accelerate+rotLeft,15
84,100,44,88,33,39,accelerate+rotLeft,15
94,100,44,88,33,39,accelerate+rotLeft,15
100,100,43,88,35,37,accelerate+rotLeft,15
100,100,43,88,35,36,accelerate+rotLeft,15
100,100,42,92,36,35,accelerate,15
100,100,41,95,37,35,accelerate,15
100,100,40,98,38,34,accelerate,15
100,100,38,100,39,33,accelerate,15
98,100,37,100,40,32,accelerate,15
100,100,38,100,41,30,accelerate+rotLeft,15
100,89,39,100,41,29,accelerate+rotLeft,15
100,81,41,100,41,29,accelerate+rotLeft,15
100,74,43,100,41,29,accelerate+rotLeft,15
100,76,42,100,42,28,accelerate,15
100,76,42,100,42,28,accelerate,15
100,76,42,100,42,28,accelerate,15
100,76,42,100,42,28,accelerate,15
100,78,40,100,43,27,accelerate,15
100,78,40,100,43,27,accelerate,15
100,78,40,100,43,27,accelerate,15
100,80,39,100,44,26,accelerate,15
100,80,39,100,44,26,accelerate,15
100,80,39,100,44,26,accelerate,15
100,74,41,100,44,26,accelerate+rotLeft,15
100,69,44,100,44,26,accelerate+rotLeft,15
100,69,44,100,44,26,accelerate,15
100,69,44,100,44,26,accelerate,15
100,69,44,100,44,26,accelerate,15
100,67,46,100,43,27,accelerate,15
100,67,46,100,43,27,accelerate,15
100,67,46,100,43,27,accelerate,15
100,67,46,100,43,27,accelerate,15
100,67,46,100,43,27,accelerate,15
100,67,46,100,43,27,accelerate,15
100,67,46,100,43,27,accelerate,15
100,66,48,100,42,28,accelerate,15
100,66,48,100,42,28,accelerate,15
100,66,48,100,42,28,accelerate,15
100,66,48,100,42,28,accelerate,15
100,66,48,100,42,28,accelerate,15
100,66,48,100,42,28,accelerate,15
100,66,48,100,42,28,accelerate,15
100,64,49,100,41,29,accelerate,15
100,64,49,100,41,29,accelerate,15
100,64,49,100,41,29,accelerate,15
100,64,49,100,41,29,accelerate,15
100,64,49,100,41,29,accelerate,15
100,64,49,100,41,29,accelerate,15
100,64,49,100,41,29,accelerate,15
100,64,49,100,41,29,accelerate,15
100,63,51,100,40,30,accelerate,15
100,63,51,100,40,30,accelerate,15
100,63,51,100,40,30,accelerate,15
100,63,51,100,40,30,accelerate,15
100,63,51,100,40,30,accelerate,15
100,63,51,100,40,30,accelerate,15
100,63,51,100,40,30,accelerate,15
100,61,53,100,39,31,accelerate,15
100,61,53,100,39,31,accelerate,15
100,61,53,100,39,31,accelerate,15
100,61,53,100,39,31,accelerate,15
100,61,53,100,39,31,accelerate,15
100,61,53,100,39,31,accelerate,15
100,61,53,100,39,31,accelerate,15
100,59,55,100,38,32,accelerate,15
100,59,55,100,38,32,accelerate,15
100,59,55,100,38,32,accelerate,15
100,59,55,100,38,32,accelerate,15
100,59,55,100,38,32,accelerate,15
100,59,55,100,38,32,accelerate,15
100,59,55,100,38,32,accelerate,15
100,58,56,100,37,33,accelerate,15
100,58,56,100,37,33,accelerate,15
100,58,56,100,37,33,accelerate,15
100,58,56,100,37,33,accelerate,15
100,58,56,100,37,33,accelerate,15
100,58,56,100,37,33,accelerate,15
100,58,56,100,37,33,accelerate,15
100,56,58,100,36,34,accelerate,15
100,56,58,100,36,34,accelerate,15
100,56,58,100,36,34,accelerate,15
100,56,58,100,36,34,accelerate,15
100,58,58,100,36,34,accelerate,15
100,100,58,100,36,34,accelerate,15
100,100,57,100,36,34,accelerate,15
100,100,58,100,35,35,accelerate,15
99,100,56,100,35,35,accelerate,15
95,100,56,100,35,35,accelerate,15
91,100,54,100,35,35,accelerate,15
87,100,53,100,35,35,accelerate,15
82,100,50,100,35,35,accelerate,15
82,100,52,100,34,36,accelerate+rotLeft,15
80,100,50,100,34,36,accelerate+rotLeft,15
81,100,51,100,33,37,accelerate+rotLeft,15
80,100,50,100,32,38,accelerate+rotLeft,15
79,100,51,100,32,38,accelerate+rotLeft,15
79,100,51,100,33,38,accelerate+rotLeft,15
78,100,52,100,31,39,accelerate+rotLeft,15
78,100,51,93,32,39,accelerate+rotLeft,15
79,100,52,86,32,39,accelerate+rotLeft,15
78,100,52,83,31,40,accelerate+rotLeft,15
77,100,52,80,31,39,accelerate+rotLeft,15
76,100,51,78,32,40,accelerate+rotLeft,15
77,100,52,78,30,40,accelerate+rotLeft,15
78,100,50,77,30,39,accelerate+rotLeft,15
81,100,51,76,30,41,accelerate+rotLeft,15
86,100,52,75,30,40,accelerate+rotLeft,15
89,100,52,76,30,41,accelerate+rotLeft,15
97,100,52,75,30,41,accelerate+rotLeft,15
100,100,51,76,30,41,accelerate+rotLeft,15
100,100,51,77,30,41,accelerate+rotLeft,15
100,90,52,77,29,41,accelerate+rotLeft,15
100,80,53,78,30,40,accelerate+rotLeft,15
100,73,53,77,29,40,accelerate+rotLeft,15
100,62,57,77,29,41,accelerate+rotLeft,15
100,55,61,76,29,42,accelerate+rotLeft,15
100,51,64,78,29,42,accelerate+rotLeft,15
100,53,63,79,30,41,accelerate,15
100,53,63,82,30,41,accelerate,15
100,53,63,85,30,41,accelerate,15
100,53,63,88,30,41,accelerate,15
100,53,63,91,30,41,accelerate,15
100,53,63,95,30,41,accelerate,15
100,54,61,98,31,40,accelerate,15
100,54,61,100,31,40,accelerate,15
100,54,61,100,31,40,accelerate,15
100,54,61,100,31,40,accelerate,15
100,54,61,100,31,40,accelerate,15
100,56,60,100,32,39,accelerate,15
100,56,60,100,32,39,accelerate,15
100,56,60,100,32,39,accelerate,15
100,56,60,100,32,39,accelerate,15
100,56,60,100,32,39,accelerate,15
100,58,58,100,33,38,accelerate,15
100,58,58,100,33,38,accelerate,15
100,58,58,100,33,38,accelerate,15
100,58,58,100,33,38,accelerate,15
100,58,58,100,33,38,accelerate,15
100,60,57,100,34,37,accelerate,15
100,60,57,100,34,37,accelerate,15
100,60,57,100,34,37,accelerate,15
100,60,57,100,34,37,accelerate,15
100,60,57,100,34,37,accelerate,15
100,62,55,100,35,36,accelerate,15
100,62,55,100,35,36,accelerate,15
100,62,55,100,35,36,accelerate,15
100,62,55,100,35,36,accelerate,15
100,63,54,100,36,35,accelerate,15
100,63,54,100,36,35,accelerate,15
100,63,54,100,36,35,accelerate,15
100,63,54,100,36,35,accelerate,15
100,63,54,100,36,35,accelerate,15
100,65,52,100,37,34,accelerate,15
100,65,52,100,37,34,accelerate,15
100,65,52,100,37,34,accelerate,15
100,65,52,100,37,34,accelerate,15
100,65,52,100,37,34,accelerate,15
100,67,50,100,38,33,accelerate,15
100,67,50,100,38,33,accelerate,15
100,67,50,100,38,33,accelerate,15
100,67,50,100,38,33,accelerate,15
100,67,50,100,38,33,accelerate,15
100,69,49,100,39,32,accelerate,15
100,69,49,100,39,32,accelerate,15
100,67,49,100,39,32,accelerate,15
100,67,49,100,39,32,accelerate,15
100,68,47,100,40,31,accelerate,15
100,67,47,100,40,31,accelerate,15
100,65,50,100,40,31,accelerate,15
100,63,100,100,40,31,accelerate,15
100,62,100,100,40,31,accelerate,15
96,61,100,100,41,30,accelerate,15
92,60,100,100,41,30,accelerate,15
88,56,100,100,41,30,accelerate,15
84,54,100,100,41,30,accelerate,15
80,53,100,100,41,30,accelerate,15
78,53,100,100,42,29,accelerate+rotRight,15
76,52,100,100,41,29,accelerate+rotRight,15
74,52,100,100,42,29,accelerate+rotRight,15
72,52,100,100,41,29,accelerate+rotRight,15
73,53,100,100,42,28,accelerate+rotRight,15
71,51,100,100,41,29,accelerate+rotRight,15
71,50,100,100,42,28,accelerate+rotRight,15
70,50,100,98,41,29,accelerate+rotRight,15
69,50,100,92,42,29,accelerate+rotRight,15
69,49,100,88,41,30,accelerate+rotRight,15
69,49,100,84,42,29,accelerate+rotRight,15
68,47,100,81,41,31,accelerate+rotRight,15
66,48,100,81,42,31,accelerate+rotRight,15
65,47,100,80,40,31,accelerate+rotRight,15
65,46,98,81,40,32,accelerate+rotRight,15
65,46,99,81,40,32,accelerate+rotRight,15
64,45,98,80,39,33,accelerate+rotRight,15
64,46,99,81,39,33,accelerate+rotRight,15
64,45,100,80,38,33,accelerate+rotRight,15
65,44,99,79,37,34,accelerate+rotRight,15
64,44,99,78,37,33,accelerate+rotRight,15
63,43,98,79,37,35,accelerate+rotRight,15
64,43,98,79,37,35,accelerate+rotRight,15
64,44,99,78,37,35,accelerate+rotRight,15
66,43,100,77,37,35,accelerate+rotRight,15
65,43,100,77,36,35,accelerate+rotRight,15
64,42,100,77,35,36,accelerate+rotRight,15
65,43,100,76,35,35,accelerate+rotRight,15
66,43,100,76,35,35,accelerate+rotRight,15
66,43,100,75,34,36,accelerate+rotRight,15
67,43,100,73,35,35,accelerate+rotRight,15
67,43,100,73,34,36,accelerate+rotRight,15
67,44,100,71,34,36,accelerate+rotRight,15
68,45,100,70,34,36,accelerate+rotRight,15
69,46,100,70,35,35,accelerate+rotRight,15
70,45,100,69,34,35,accelerate+rotRight,15
70,46,100,69,35,35,accelerate+rotRight,15
74,47,100,67,35,35,accelerate+rotRight,15
77,49,100,67,36,35,accelerate+rotRight,15
80,48,100,64,35,36,accelerate+rotRight,15
87,49,100,64,35,35,accelerate+rotRight,15
95,51,100,63,36,36,accelerate+rotRight,15
100,53,100,61,37,36,accelerate+rotRight,15
100,53,94,61,38,35,accelerate+rotRight,15
100,54,78,59,37,36,accelerate+rotRight,15
100,54,78,60,38,35,accelerate,15
100,53,81,63,38,34,accelerate,15
100,53,81,65,39,33,accelerate,15
100,52,84,67,39,33,accelerate,15
100,51,87,69,39,32,accelerate,15
100,49,90,72,39,32,accelerate,15
100,49,90,74,39,32,accelerate,15
100,48,93,76,39,32,accelerate,15
100,49,84,76,39,33,accelerate+rotRight,15
100,51,74,77,38,32,accelerate+rotRight,15
100,52,69,76,38,33,accelerate+rotRight,15
100,52,69,79,38,33,accelerate,15
100,52,69,83,38,33,accelerate,15
100,51,71,85,37,34,accelerate,15
100,51,71,88,37,34,accelerate,15
100,49,73,91,36,35,accelerate,15
100,49,73,94,36,35,accelerate,15
100,48,75,97,35,36,accelerate,15
100,48,75,100,35,36,accelerate,15
100,46,78,100,34,37,accelerate,15
100,46,78,100,34,37,accelerate,15
100,48,73,100,33,38,accelerate+rotRight,15
100,50,67,100,33,38,accelerate+rotRight,15
100,54,62,100,33,37,accelerate+rotRight,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,54,62,100,33,37,accelerate,15
100,56,62,100,33,37,accelerate,15
100,100,60,100,33,37,accelerate,15
100,100,59,100,33,37,accelerate,15
100,100,59,100,33,37,accelerate,15
96,100,57,100,33,37,accelerate,15
92,100,55,100,33,37,accelerate,15
88,100,54,100,33,37,accelerate,15
84,100,53,100,33,37,accelerate,15
80,100,51,100,33,37,accelerate,15
81,100,50,100,33,38,accelerate+rotLeft,15
79,100,50,100,32,39,accelerate+rotLeft,15
79,100,51,100,32,38,accelerate+rotLeft,15
80,100,51,100,32,39,accelerate+rotLeft,15
80,100,53,100,30,40,accelerate+rotLeft,15
78,100,52,100,31,40,accelerate+rotLeft,15
77,100,52,100,31,39,accelerate+rotLeft,15
77,100,52,93,31,39,accelerate+rotLeft,15
77,100,53,89,31,39,accelerate+rotLeft,15
77,100,52,84,30,40,accelerate+rotLeft,15
78,100,53,82,30,40,accelerate+rotLeft,15
76,100,52,81,29,41,accelerate+rotLeft,15
77,100,52,78,29,41,accelerate+rotLeft,15
77,100,52,79,29,42,accelerate+rotLeft,15
77,100,52,77,29,42,accelerate+rotLeft,15
78,100,52,77,29,42,accelerate+rotLeft,15
77,100,52,77,29,42,accelerate+rotLeft,15
78,100,52,77,29,42,accelerate+rotLeft,15
77,100,53,78,29,42,accelerate+rotLeft,15
77,100,53,78,29,42,accelerate+rotLeft,15
77,100,52,76,29,42,accelerate+rotLeft,15
77,100,52,78,29,41,accelerate+rotLeft,15
78,100,53,77,29,41,accelerate+rotLeft,15
80,100,53,76,28,42,accelerate+rotLeft,15
79,100,53,76,29,42,accelerate+rotLeft,15
81,100,53,77,28,43,accelerate+rotLeft,15
83,100,55,74,28,43,accelerate+rotLeft,15
82,100,55,75,28,42,accelerate+rotLeft,15
84,100,57,74,27,43,accelerate+rotLeft,15
84,100,58,75,27,43,accelerate+rotLeft,15
85,100,58,73,27,43,accelerate+rotLeft,15
86,100,59,73,27,43,accelerate+rotLeft,15
87,100,60,75,26,45,accelerate+rotLeft,15
88,100,61,72,26,45,accelerate+rotLeft,15
90,100,62,72,26,46,accelerate+rotLeft,15
91,100,63,72,26,46,accelerate+rotLeft,15
93,100,63,72,24,47,accelerate+rotLeft,15
95,100,63,72,25,47,accelerate+rotLeft,15
99,100,64,72,24,48,accelerate+rotLeft,15
100,100,65,70,24,48,accelerate+rotLeft,15
100,100,67,70,24,49,accelerate+rotLeft,15
100,69,69,70,24,51,accelerate+rotLeft,15
100,79,67,72,23,51,accelerate,15
100,89,66,74,22,51,accelerate,15
100,98,65,76,20,51,accelerate,15
100,100,64,79,20,52,accelerate,15
100,100,63,81,19,52,accelerate,15
100,100,61,83,20,51,accelerate,15
100,100,60,86,20,51,accelerate,15
100,100,59,89,20,52,accelerate,15
100,100,57,91,21,51,accelerate,15
100,100,56,95,23,51,accelerate,15
96,100,53,97,25,49,accelerate,15
100,100,54,98,25,49,accelerate+rotLeft,15
100,100,54,98,26,49,accelerate+rotLeft,15
100,98,53,99,27,47,accelerate+rotLeft,15
100,78,56,97,27,47,accelerate+rotLeft,15
100,70,56,97,27,46,accelerate+rotLeft,15
100,65,58,98,28,44,accelerate+rotLeft,15
100,65,58,100,28,44,accelerate,15
100,67,56,100,29,43,accelerate,15
100,69,55,100,30,42,accelerate,15
100,69,55,100,30,42,accelerate,15
100,72,54,100,31,41,accelerate,15
100,74,52,100,32,40,accelerate,15
100,74,52,100,32,40,accelerate,15
100,77,51,100,33,39,accelerate,15
100,79,50,100,34,38,accelerate,15
100,71,52,100,34,38,accelerate+rotLeft,15
100,65,54,100,35,37,accelerate+rotLeft,15
100,60,58,100,35,37,accelerate+rotLeft,15
100,60,58,100,35,37,accelerate,15
100,60,58,100,35,37,accelerate,15
100,60,58,100,35,37,accelerate,15
100,60,58,100,35,37,accelerate,15
100,60,58,100,35,37,accelerate,15
100,60,58,100,35,37,accelerate,15
100,62,56,100,36,36,accelerate,15
100,58,60,100,36,36,accelerate+rotLeft,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,56,62,100,35,37,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,54,64,100,34,38,accelerate,15
100,53,65,100,33,39,accelerate,15
100,53,65,100,33,39,accelerate,15
100,53,65,100,33,39,accelerate,15
100,53,65,100,33,39,accelerate,15
